org_id remap_id freebase_id
http://dbpedia.org/resource/Nine_Months 160 186
http://dbpedia.org/resource/Party_Girl_(1995_film) 161 187
http://dbpedia.org/resource/Prophecy_(film) 162 188
http://dbpedia.org/resource/Reckless_(1995_film) 163 189
http://dbpedia.org/resource/Safe_(1995_film) 164 190
http://dbpedia.org/resource/The_Scarlet_Letter_(1995_film) 165 191
http://dbpedia.org/resource/High_School_Musical_2 166 192
http://dbpedia.org/resource/Showgirls 167 193
http://dbpedia.org/resource/Smoke_(film) 168 194
http://dbpedia.org/resource/Something_to_Talk_About_(film) 169 195
http://dbpedia.org/resource/Species_(film) 170 196
http://dbpedia.org/resource/The_Stars_Fell_on_Henrietta 171 197
http://dbpedia.org/resource/Strange_Days_(film) 172 198
http://dbpedia.org/resource/The_Umbrellas_of_Cherbourg 173 199
http://dbpedia.org/resource/The_Tie_That_Binds_(1995_film) 174 200
http://dbpedia.org/resource/Three_Wishes_(film) 175 201
http://dbpedia.org/resource/Total_Eclipse_(film) 176 202
http://dbpedia.org/resource/To_Wong_Foo,_Thanks_for_Everything!_Julie_Newmar 177 203
http://dbpedia.org/resource/Under_Siege_2:_Dark_Territory 178 204
http://dbpedia.org/resource/Unstrung_Heroes 179 205
http://dbpedia.org/resource/Unzipped_(film) 180 206
http://dbpedia.org/resource/A_Walk_in_the_Clouds 181 207
http://dbpedia.org/resource/Waterworld 182 208
http://dbpedia.org/resource/White_Man's_Burden_(film) 183 209
http://dbpedia.org/resource/The_Browning_Version_(1994_film) 184 211
http://dbpedia.org/resource/Bushwhacked_(film) 185 212
http://dbpedia.org/resource/Burnt_by_the_Sun 186 213
http://dbpedia.org/resource/Before_Sunrise 187 215
http://dbpedia.org/resource/Billy_Madison 188 216
http://dbpedia.org/resource/The_Babysitter 189 217
http://dbpedia.org/resource/Boys_on_the_Side 190 218
http://dbpedia.org/resource/Cure_(film) 191 219
http://dbpedia.org/resource/Castle_Freak 192 220
http://dbpedia.org/resource/Circle_of_Friends_(1995_film) 193 222
http://dbpedia.org/resource/Clerks_II 194 223
http://dbpedia.org/resource/Don_Juan_DeMarco 195 224
http://dbpedia.org/resource/Disclosure_(film) 196 225
http://dbpedia.org/resource/Drop_Zone_(film) 197 227
http://dbpedia.org/resource/Destiny_Turns_on_the_Radio 198 228
http://dbpedia.org/resource/Death_and_the_Maiden_(film) 199 229
http://dbpedia.org/resource/Dolores_Claiborne_(film) 200 230
http://dbpedia.org/resource/Dumb_and_Dumber 201 231
http://dbpedia.org/resource/Exotica_(film) 202 233
http://dbpedia.org/resource/Exit_to_Eden_(film) 203 234
http://dbpedia.org/resource/Ed_Wood_(film) 204 235
http://dbpedia.org/resource/French_Kiss_(1995_film) 205 236
http://dbpedia.org/resource/Forget_Paris 206 237
http://dbpedia.org/resource/Far_from_Home:_The_Adventures_of_Yellow_Dog 207 238
http://dbpedia.org/resource/A_Goofy_Movie 208 239
http://dbpedia.org/resource/Hideaway_(film) 209 240
http://dbpedia.org/resource/Fluke_(film) 210 241
http://dbpedia.org/resource/Farinelli_(film) 211 242
http://dbpedia.org/resource/Gordy 212 243
http://dbpedia.org/resource/Gumby:_The_Movie 213 244
http://dbpedia.org/resource/The_Glass_Shield 214 245
http://dbpedia.org/resource/Hoop_Dreams 215 246
http://dbpedia.org/resource/Heavenly_Creatures 216 247
http://dbpedia.org/resource/Houseguest 217 248
http://dbpedia.org/resource/Immortal_Beloved_(film) 218 249
http://dbpedia.org/resource/Heavyweights 219 250
http://dbpedia.org/resource/Hunted_(film) 220 251
http://dbpedia.org/resource/I.Q._(film) 221 252
http://dbpedia.org/resource/Interview_with_the_Vampire:_The_Vampire_Chronicles 222 253
http://dbpedia.org/resource/Jefferson_in_Paris 223 254
http://dbpedia.org/resource/The_Jerky_Boys:_The_Movie 224 255
http://dbpedia.org/resource/Junior_(1994_film) 225 256
http://dbpedia.org/resource/Just_Cause_(film) 226 257
http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court 227 258
http://dbpedia.org/resource/Kiss_of_Death_(1995_film) 228 259
http://dbpedia.org/resource/Star_Wars_(film) 229 260
http://dbpedia.org/resource/Little_Women_(1994_film) 230 261
http://dbpedia.org/resource/Ladybird,_Ladybird_(film) 231 263
http://dbpedia.org/resource/Like_Water_for_Chocolate_(film) 232 265
http://dbpedia.org/resource/Legends_of_the_Fall 233 266
http://dbpedia.org/resource/Major_Payne 234 267
http://dbpedia.org/resource/Little_Odessa 235 268
http://dbpedia.org/resource/Love_Affair_(1994_film) 236 270
http://dbpedia.org/resource/Losing_Isaiah 237 271
http://dbpedia.org/resource/The_Madness_of_King_George 238 272
http://dbpedia.org/resource/Mary_Shelley's_Frankenstein_(film) 239 273
http://dbpedia.org/resource/Man_of_the_House_(1995_film) 240 274
http://dbpedia.org/resource/Mixed_Nuts_(1922_film) 241 275
http://dbpedia.org/resource/Milk_Money_(film) 242 276
http://dbpedia.org/resource/Miracle_on_34th_Street_(1994_film) 243 277
http://dbpedia.org/resource/Miami_Rhapsody 244 278
http://dbpedia.org/resource/My_Family_(film) 245 279
http://dbpedia.org/resource/Murder_in_the_First 246 280
http://dbpedia.org/resource/Nobody's_Fool_(1994_film) 247 281
http://dbpedia.org/resource/Nell_(film) 248 282
http://dbpedia.org/resource/New_Jersey_Drive 249 283
http://dbpedia.org/resource/Nemesis_2:_Nebula 250 286
http://dbpedia.org/resource/Natural_Born_Killers 251 288
http://dbpedia.org/resource/Only_You_(1994_film) 252 289
http://dbpedia.org/resource/Once_Were_Warriors_(film) 253 290
http://dbpedia.org/resource/Poison_Ivy_II:_Lily 254 291
http://dbpedia.org/resource/Outbreak_(film) 255 292
http://dbpedia.org/resource/The_Perez_Family 256 294
http://dbpedia.org/resource/A_Pyromaniac's_Love_Story 257 295
http://dbpedia.org/resource/Pulp_Fiction 258 296
http://dbpedia.org/resource/The_Pink_Panther_(1963_film) 259 297
http://dbpedia.org/resource/Pushing_Hands_(film) 260 298
http://dbpedia.org/resource/Priest_(1994_film) 261 299
http://dbpedia.org/resource/Quiz_Show_(film) 262 300
http://dbpedia.org/resource/Picture_Bride_(film) 263 301
http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film) 264 303
http://dbpedia.org/resource/Roommates_(1995_film) 265 304
http://dbpedia.org/resource/Three_Colors:_Red 266 306
http://dbpedia.org/resource/Three_Colors:_Blue 267 307
http://dbpedia.org/resource/Three_Colors:_White 268 308
http://dbpedia.org/resource/Red_Firecracker,_Green_Firecracker 269 309
http://dbpedia.org/resource/Rent-a-Kid 270 310
http://dbpedia.org/resource/Relative_Fear 271 311
http://dbpedia.org/resource/Stuart_Saves_His_Family 272 312
http://dbpedia.org/resource/The_Swan_Princess 273 313
http://dbpedia.org/resource/The_Secret_of_Roan_Inish 274 314
http://dbpedia.org/resource/The_Specialist 275 315
http://dbpedia.org/resource/Stargate_(film) 276 316
http://dbpedia.org/resource/Santa_Claus_Conquers_the_Martians 277 317
http://dbpedia.org/resource/The_Shawshank_Redemption 278 318
http://dbpedia.org/resource/Shallow_Grave 279 319
http://dbpedia.org/resource/Suture_(film) 280 320
http://dbpedia.org/resource/Swimming_with_Sharks 281 322
http://dbpedia.org/resource/The_Sum_of_Us_(film) 282 324
http://dbpedia.org/resource/National_Lampoon's_Senior_Trip 283 325
http://dbpedia.org/resource/To_Live_(1994_film) 284 326
http://dbpedia.org/resource/Tank_Girl_(film) 285 327
http://dbpedia.org/resource/Demon_Knight 286 328
http://dbpedia.org/resource/Star_Trek_Generations 287 329
http://dbpedia.org/resource/Tales_from_the_Hood 288 330
http://dbpedia.org/resource/Tom_&_Viv 289 331
http://dbpedia.org/resource/Village_of_the_Damned_(1995_film) 290 332
http://dbpedia.org/resource/Tommy_Boy 291 333
http://dbpedia.org/resource/Vanya_on_42nd_Street 292 334
http://dbpedia.org/resource/Underneath_the_Arches_(film) 293 335
http://dbpedia.org/resource/The_Walking_Dead_(1995_film) 294 336
http://dbpedia.org/resource/What's_Eating_Gilbert_Grape 295 337
http://dbpedia.org/resource/Virtuosity 296 338
http://dbpedia.org/resource/While_You_Were_Sleeping 297 339
http://dbpedia.org/resource/The_War_(1994_film) 298 340
http://dbpedia.org/resource/Double_Happiness_(film) 299 341
http://dbpedia.org/resource/Muriel's_Wedding 300 342
http://dbpedia.org/resource/The_Baby-Sitters_Club_(film) 301 343
http://dbpedia.org/resource/Ace_Ventura:_Pet_Detective 302 344
http://dbpedia.org/resource/The_Adventures_of_Priscilla,_Queen_of_the_Desert 303 345
http://dbpedia.org/resource/Backbeat_(film) 304 346
http://dbpedia.org/resource/Bitter_Moon 305 347
http://dbpedia.org/resource/Bullets_over_Broadway 306 348
http://dbpedia.org/resource/Clear_and_Present_Danger_(film) 307 349
http://dbpedia.org/resource/The_Client_(1994_film) 308 350
http://dbpedia.org/resource/Corrina,_Corrina_(film) 309 351
http://dbpedia.org/resource/Crooklyn 310 352
http://dbpedia.org/resource/The_Crow_(1994_film) 311 353
http://dbpedia.org/resource/Cobb_(film) 312 354
http://dbpedia.org/resource/The_Flintstones:_On_the_Rocks 313 355
http://dbpedia.org/resource/Forrest_Gump 314 356
http://dbpedia.org/resource/Four_Weddings_and_a_Funeral 315 357
http://dbpedia.org/resource/Higher_Learning 316 358
http://dbpedia.org/resource/I_Like_It_Like_That_(film) 317 359
http://dbpedia.org/resource/It_Could_Happen_to_You_(film) 318 361
http://dbpedia.org/resource/Rudyard_Kipling's_The_Jungle_Book 319 362
http://dbpedia.org/resource/Leo_the_Lion:_King_of_the_Jungle 320 364
http://dbpedia.org/resource/Little_Buddha 321 365
http://dbpedia.org/resource/Wes_Craven's_New_Nightmare 322 366
http://dbpedia.org/resource/Mask_(film) 323 367
http://dbpedia.org/resource/Maverick_(film) 324 368
http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle 325 369
http://dbpedia.org/resource/Paper_Moon_(film) 326 371
http://dbpedia.org/resource/Reality_Bites 327 372
http://dbpedia.org/resource/Red_Rock_West 328 373
http://dbpedia.org/resource/Richie_Rich_(film) 329 374
http://dbpedia.org/resource/Safe_Passage_(film) 330 375
http://dbpedia.org/resource/Wild_River_(film) 331 376
http://dbpedia.org/resource/Speed_(1994_film) 332 377
http://dbpedia.org/resource/Speechless 333 378
http://dbpedia.org/resource/Timecop 334 379
http://dbpedia.org/resource/True_Lies 335 380
http://dbpedia.org/resource/When_a_Man_Loves_a_Woman_(film) 336 381
http://dbpedia.org/resource/Wolf_(1994_film) 337 382
http://dbpedia.org/resource/Wyatt_Earp_(film) 338 383
http://dbpedia.org/resource/Bad_Company_(1995_film) 339 384
http://dbpedia.org/resource/A_Man_of_No_Importance_(film) 340 385
http://dbpedia.org/resource/S.F.W. 341 386
http://dbpedia.org/resource/A_Low_Down_Dirty_Shame 342 387
http://dbpedia.org/resource/Boys_Life_(film) 343 388
http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill! 344 390
http://dbpedia.org/resource/Jason's_Lyric 345 391
http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb 346 392
http://dbpedia.org/resource/Street_Fighter_(1994_film) 347 393
http://dbpedia.org/resource/Coldblooded_(film) 348 394
http://dbpedia.org/resource/Fall_Time 349 396
http://dbpedia.org/resource/Frank_and_Ollie 350 398
http://dbpedia.org/resource/Girl_in_the_Cadillac 351 399
http://dbpedia.org/resource/Homage_to_Chagall:_The_Colours_of_Love 352 400
http://dbpedia.org/resource/Mirage_(1965_film) 353 401
http://dbpedia.org/resource/Open_Season 354 402
http://dbpedia.org/resource/Highlander_III:_The_Sorcerer 355 405
http://dbpedia.org/resource/In_the_Mouth_of_Madness 356 407
http://dbpedia.org/resource/8_Seconds 357 408
http://dbpedia.org/resource/Above_the_Rim 358 409
http://dbpedia.org/resource/Addams_Family_Values 359 410
http://dbpedia.org/resource/You_So_Crazy 360 411
http://dbpedia.org/resource/The_Age_of_Innocence_(1993_film) 361 412
http://dbpedia.org/resource/Airheads 362 413
http://dbpedia.org/resource/The_Air_Up_There 363 414
http://dbpedia.org/resource/Another_Stakeout 364 415
http://dbpedia.org/resource/Bad_Girls 365 416
http://dbpedia.org/resource/Barcelona_(film) 366 417
http://dbpedia.org/resource/Being_Human_(1994_film) 367 418
http://dbpedia.org/resource/The_Beverly_Hillbillies_(film) 368 419
http://dbpedia.org/resource/Beverly_Hills_Cop_III 369 420
http://dbpedia.org/resource/Black_Beauty_(1994_film) 370 421
http://dbpedia.org/resource/Blink_(film) 371 422
http://dbpedia.org/resource/Blown_Away_(1994_film) 372 423
http://dbpedia.org/resource/Blue_Chips 373 424
http://dbpedia.org/resource/Blue_Sky_(film) 374 425
http://dbpedia.org/resource/Body_Snatchers_(1993_film) 375 426
http://dbpedia.org/resource/Boxing_Helena 376 427
http://dbpedia.org/resource/A_Bronx_Tale 377 428
http://dbpedia.org/resource/Cabin_Boy 378 429
http://dbpedia.org/resource/Carlito's_Way 379 431
http://dbpedia.org/resource/City_Slickers_II:_The_Legend_of_Curly's_Gold 380 432
http://dbpedia.org/resource/Clean_Slate_(1994_film) 381 433
http://dbpedia.org/resource/Cliffhanger_(film) 382 434
http://dbpedia.org/resource/Coneheads_(film) 383 435
http://dbpedia.org/resource/Color_of_Night 384 436
http://dbpedia.org/resource/The_Cowboy_Way_(film) 385 438
http://dbpedia.org/resource/Dave_(film) 386 440
http://dbpedia.org/resource/Dazed_and_Confused 387 441
http://dbpedia.org/resource/Demolition_Man_(film) 388 442
http://dbpedia.org/resource/The_Endless_Summer_II 389 443
http://dbpedia.org/resource/Even_Cowgirls_Get_the_Blues_(film) 390 444
http://dbpedia.org/resource/Fatal_Instinct 391 445
http://dbpedia.org/resource/Farewell_My_Concubine_(film) 392 446
http://dbpedia.org/resource/The_Favor_(2006_film) 393 447
http://dbpedia.org/resource/Fearless_(1993_film) 394 448
http://dbpedia.org/resource/Fear_of_a_Black_Hat 395 449
http://dbpedia.org/resource/With_Honors_(film) 396 450
http://dbpedia.org/resource/Flesh_and_Bone_(film) 397 451
http://dbpedia.org/resource/Widows'_Peak 398 452
http://dbpedia.org/resource/For_Love_or_Money_(1993_film) 399 453
http://dbpedia.org/resource/The_Firm_(1993_film) 400 454
http://dbpedia.org/resource/Free_Willy 401 455
http://dbpedia.org/resource/Fresh_(1994_film) 402 456
http://dbpedia.org/resource/The_Fugitive_(1993_film) 403 457
http://dbpedia.org/resource/Geronimo:_An_American_Legend 404 458
http://dbpedia.org/resource/The_Getaway_(1994_film) 405 459
http://dbpedia.org/resource/Getting_Even_with_Dad 406 460
http://dbpedia.org/resource/Go_Fish_(film) 407 461
http://dbpedia.org/resource/A_Good_Man_in_Africa 408 462
http://dbpedia.org/resource/Guilty_as_Sin 409 463
http://dbpedia.org/resource/Hard_Target 410 464
http://dbpedia.org/resource/Heaven_&_Earth_(1993_film) 411 465
http://dbpedia.org/resource/Hot_Shots!_Part_Deux 412 466
http://dbpedia.org/resource/Live_Nude_Girls 413 467
http://dbpedia.org/resource/The_Englishman_Who_Went_Up_a_Hill_But_Came_Down_a_Mountain 414 468
http://dbpedia.org/resource/The_House_of_the_Spirits_(film) 415 469
http://dbpedia.org/resource/House_Party_3 416 470
http://dbpedia.org/resource/The_Hudsucker_Proxy 417 471
http://dbpedia.org/resource/I'll_Do_Anything 418 472
http://dbpedia.org/resource/In_the_Army_Now_(film) 419 473
http://dbpedia.org/resource/In_the_Line_of_Fire 420 474
http://dbpedia.org/resource/Out_of_the_Inkwell 421 476
http://dbpedia.org/resource/What's_Love_Got_to_Do_with_It_(film) 422 477
http://dbpedia.org/resource/Jimmy_Hollywood 423 478
http://dbpedia.org/resource/Judgment_Night_(film) 424 479
http://dbpedia.org/resource/Jurassic_Park_(film) 425 480
http://dbpedia.org/resource/Kalifornia 426 481
http://dbpedia.org/resource/Killing_Zoe 427 482
http://dbpedia.org/resource/King_of_the_Hill_(film) 428 483
http://dbpedia.org/resource/Lassie_(1994_film) 429 484
http://dbpedia.org/resource/Last_Action_Hero 430 485
http://dbpedia.org/resource/Life_with_Mikey 431 486
http://dbpedia.org/resource/Lightning_Jack 432 487
http://dbpedia.org/resource/M._Butterfly_(film) 433 488
http://dbpedia.org/resource/Made_in_America 434 489
http://dbpedia.org/resource/Malice_(film) 435 490
http://dbpedia.org/resource/The_Man_Without_a_Face_(1928_serial) 436 491
http://dbpedia.org/resource/Manhattan_Murder_Mystery 437 492
http://dbpedia.org/resource/Menace_II_Society 438 493
http://dbpedia.org/resource/Executive_Decision 439 494
http://dbpedia.org/resource/In_the_Realm_of_the_Senses 440 495
http://dbpedia.org/resource/What_Happened_Was 441 496
http://dbpedia.org/resource/Much_Ado_About_Nothing_(1993_film) 442 497
http://dbpedia.org/resource/Mr._Jones 443 498
http://dbpedia.org/resource/Mr._Wonderful_(film) 444 499
http://dbpedia.org/resource/Mrs._Doubtfire 445 500
http://dbpedia.org/resource/Naked_(1993_film) 446 501
http://dbpedia.org/resource/The_Next_Karate_Kid 447 502
http://dbpedia.org/resource/The_New_Age_(film) 448 503
http://dbpedia.org/resource/No_Escape_(1994_film) 449 504
http://dbpedia.org/resource/North_(1994_film) 450 505
http://dbpedia.org/resource/Orlando_(film) 451 506
http://dbpedia.org/resource/A_Perfect_World 452 507
http://dbpedia.org/resource/Philadelphia_(film) 453 508
http://dbpedia.org/resource/The_Piano_Teacher_(film) 454 509
http://dbpedia.org/resource/Poetic_Justice_(film) 455 510
http://dbpedia.org/resource/Princess_Protection_Program 456 511
http://dbpedia.org/resource/Radioland_Murders 457 513
http://dbpedia.org/resource/The_Ref 458 514
http://dbpedia.org/resource/The_Remains_of_the_Day_(film) 459 515
http://dbpedia.org/resource/Renaissance_Man_(film) 460 516
http://dbpedia.org/resource/Rising_Sun_(film) 461 517
http://dbpedia.org/resource/The_Road_to_Wellville_(film) 462 518
http://dbpedia.org/resource/RoboCop_3 463 519
http://dbpedia.org/resource/Robin_Hood:_Men_in_Tights 464 520
http://dbpedia.org/resource/Romeo_Is_Bleeding 465 521
http://dbpedia.org/resource/Romper_Stomper 466 522
http://dbpedia.org/resource/Ruby_in_Paradise 467 523
http://dbpedia.org/resource/Rudy_(film) 468 524
http://dbpedia.org/resource/The_Saint_of_Fort_Washington 469 525
http://dbpedia.org/resource/Schindler's_List 470 527
http://dbpedia.org/resource/The_Scout_(film) 471 528
